so,source_file,customer,customer_street_address,customer_city,customer_state,customer_zip,order_date,ship_to_name,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,fuel_brand,store_brand,store_id,site_id,site_address,site_city,site_state,state,site_zip,service_requested,service_date,technician,new_install/90_days,system,equipment_replacement,reason_for_order,equipment_category,impact_to_site,interface,firmware,last_service_date,min_temp_F,max_temp_F,avg_temp_F,precipitation_inches,humidity_precentag,snowfall_inches,windspeed_mph,sunshine_hours
80717,"SO#80717 VALERO Sebastapol, CA FMD6SEN-GSR-GSG_PVSPS81-UMPD-CH-2.xlsx",Valero,3705 Gravenstein Hwy S.,Sebastopol. CA,,,4/18/2023,Valero,3705 Gravenstein Hwy S.,Sebastopol. CA,,,Valero,,,,3705 Gravenstein Hwy S.,Sebastopol,CA,California,,FALSE,,,,,,,,,,,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
80718,"SO#80718 7-11 #35890 Jacksonville, FL FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,4/19/2023,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,35890,11900 Lem Turner Rd.,Jacksonville,FL,Florida,32218,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80719,"SO#80719 7-11 #35032 Punta Gorda, FL FMD20SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,4/19/2023,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,35032,5800 Duncon Rd.,Punta Gorda,FL,Florida,33950,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80720,"SO#80720 7-11 #39077 Greeley, CO FMD6SEPGSG_PVSP41-UD-1.xlsx",Raul Franco,2304 Fairplay Drive,Loveland,CO,80538,4/21/2023,Raul Franco,2304 Fairplay Drive,Loveland,CO,80538,7Eleven,,,39077,1401 9th St.,Greeley,CO,Colorado,80631,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,65,85,75,2.2,77.5,0,14,8.3
80721,"SO#80721 7-11 #35098 Warsaw, NY FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Flexume,1464 Main Street,Buffalo,NY,14209,4/24/2023,Flexume,1464 Main Street,Buffalo,NY,14209,7Eleven,,,35098,,Warsaw,NY,New York,,FALSE,,,,,,,,,,,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
80723,"SO#80723 7-11 #37006 Cape Coral, FL FMD12SEP3-GSR_GSG_PVSPS42-UD-2.xlsx",Southeastern Lighting Solutions,821 Fentress Ct,Daytona Beach,FL,32114,4/27/2023,Southeastern Lighting Solutions,821 Fentress Ct,Daytona Beach,FL,32114,7Eleven,,,37006,714 Burnt Store Rd.,Cape Coral,FL,Florida,33993,FALSE,,,,,,,,,PVCU-RF,3.04,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32216,"SO#32216 Chevron #106906 Hallsville, TX FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,7/28/2023,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,106906,302 E. Main St.,Hallsville,TX,Texas,75650,TRUE,10/9/2023,Dualite,0,SMD2,Same,Lost equipment,Display,Panel Out,PVCU-POS-PSPT,3.04,10/9/2023,67,87,77,1.2,68.3,0,10.4,6.4
32218,SO#32218 Chevron #207147 Everett WA FMD16CSS3-GSW-C1_PVSPS82X42-U-CRCH-1.xlsx,Insignia Sign,325 Burnett Ave. N,Renton,WA,98057,8/2/2023,Insignia Sign,325 Burnett Ave. N,Renton,WA,98057,Chevron,,,207147,4101 Rucker Ave,Everett,WA,Washington,,FALSE,,,,,,,,,PCU,2.06,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
32219,"SO#32219 Citgo Main Street Food Mart #14253078 Southgton, CT FMD8SEP2-GSR-GSG-DP_PVSPS82X62-UDCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,8/2/2023,SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,Citgo,Main Street Food Mart,,14253078,202 Main St.,Southgton,CT,Connecticut,6489,TRUE,8/22/2023,SignResource,1,SMD2,Same,LEDs circuit out,Display,Cosmetic,PVCU-RF,3.04,8/22/2023,70,90,80,3.6,77.2,0,7,9.5
32220,"SO#32220 Valero SPL 25917 Bryan, TX FMD14SEN3-GSG_PVSPS63-UWX-1.xlsx",Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,8/4/2023,Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,25917,401 N. Texas Ave,Bryan,TX,Texas,,TRUE,10/30/2023,Image Solutions,1,SMD2,Same,Part Failure,Display,Panel Out,PVCU-RF,3.05,10/30/2023,67,87,77,1.2,68.3,0,10.4,6.4
32220,"SO#32220 Valero SPL 25917 Bryan, TX FMD14SEN3-GSG_PVSPS63-UWX-1.xlsx",Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,8/4/2023,Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,25917,401 N. Texas Ave,Bryan,TX,Texas,,TRUE,11/9/2023,Image Solutions,1,SMD2,Same,LEDs circuit out,Display,Panel Out,PVCU-POS-VFON,3.05,11/9/2023,67,87,77,3.5,41.4,0,13.6,5.7
32220,"SO#32220 Valero SPL 25917 Bryan, TX FMD14SEN3-GSG_PVSPS63-UWX-1.xlsx",Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,8/4/2023,Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,25917,401 N. Texas Ave,Bryan,TX,Texas,,TRUE,2/9/2024,Image Solutions,0,SMD2,Same,Bag Order - Missing information,Communication,Site Down,PVCU-POS-KIT,3.05,2/9/2024,43,63,53,3.5,44.4,0,5.8,6.2
32220,"SO#32220 Valero SPL 25917 Bryan, TX FMD14SEN3-GSG_PVSPS63-UWX-1.xlsx",Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,8/4/2023,Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,25917,401 N. Texas Ave,Bryan,TX,Texas,,TRUE,2/23/2024,Image Solutions,0,SMD2,Same,Part Failure,Communication,Other,PVCU-POS-KIT,3.05,2/23/2024,43,63,53,3.5,44.4,0,5.8,6.2
32221,"SO#32221 Texaco# TBD Statesboro, GA FMD16CSS3-GSW-C3_PVSPS42-U-CRCH-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/9/2023,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,,500 E. Main Street,Statesboro,GA,Georgia,30458,FALSE,,,,,,,,,PVCU-POS-KIT,3.05,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32222,"SO#32222 Citgo #34666132 Eustis, FL FMD24SEP-R-G-DP_ FMT6P-CCR_PVSP32-UDCC-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,34666132,2107 S. Bay St.,Eustis,FL,Florida,32726,TRUE,9/28/2023,TBD,1,SMD2,Same,Bag Order - Missing information,Display,Cosmetic,PVCU-POS-KIT,3.05,9/28/2023,68,88,78,1.9,68.8,0,7.9,6.4
32223,"SO#32223 Chevron #371983 Atlanta, GA FMD16CSS3-GSW_FMD12CSS3-GSW-C1-C2_PVSPS63-UD-CRCH-1.xlsx","Dulite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/15/2023,"Dulite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,371983,1981 Flat Shoals Rd.,Atlanta,GA,Georgia,30316,FALSE,,,,,,,,,PVCU-RF,3.05,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32225,"SO#32225 Chevron #210308 Norcross, GA FMD12CSS3-GSW-C1_FMD8CTS3-GSW-C2_PVSPS82X62-UD-CRCH-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/16/2023,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,210308,5694 Buford Hwy,Norcross,GA,Georgia,30071,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32226,"SO#32226 Chevron #TBD Buchanan, GA FMD16CCS3-W-C1_FMD12CSS3-W-C2_PVSPS63-UDW-1.xlsx","Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,8/18/2023,"Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,Chevron,Kimballs' General Store,,,3403 Old Hwy 27,,,Unknown,,TRUE,9/28/2023,Dualite,1,SMD2,Same,LEDs circuit out,Display,Cosmetic,PVCU-RF,3.05,9/28/2023,,,,,,,,
32227,"SO#32227 Chevron #TBD Kent, WA FMD6CTS3-GSW-C1_C2_PVSPS82-UD-CRCH-1.xlsx",David Malik,26220 116th Ave SE.,Kent,WA,98030,8/10/2023,David Malik,26220 116th Ave SE.,Kent,WA,98030,Chevron,,,,23220 116th Ave SE,Kent,WA,Washington,,TRUE,11/29/2023,David Malik-Chevron,1,SMD2,Same,Part Failure,Communication,Panel Out,PVCU-POS-VFON,3.05,11/29/2023,52,72,62,1.1,61.3,0,9.8,5.2
32227,"SO#32227 Chevron #TBD Kent, WA FMD6CTS3-GSW-C1_C2_PVSPS82-UD-CRCH-1.xlsx",David Malik,26220 116th Ave SE.,Kent,WA,98030,8/10/2023,David Malik,26220 116th Ave SE.,Kent,WA,98030,Chevron,,,,23220 116th Ave SE,Kent,WA,Washington,,TRUE,12/21/2023,TBD,0,SMD2,Same,Part Failure,Communication,Site Down,PVCU-POS-VFON,3.04,12/21/2023,28,48,38,3.2,43.5,3.1,6.6,5.4
32227,"SO#32227 Chevron #TBD Kent, WA FMD6CTS3-GSW-C1_C2_PVSPS82-UD-CRCH-1.xlsx",David Malik,26220 116th Ave SE.,Kent,WA,98030,8/10/2023,David Malik,26220 116th Ave SE.,Kent,WA,98030,Chevron,,,,23220 116th Ave SE,Kent,WA,Washington,,TRUE,12/29/2023,Plumb Signs,0,SMD2,Same,Part Failure,Communication,Site Down,PVCU-POS-PSPT,3.05,12/29/2023,28,48,38,3.2,43.5,3.1,6.6,5.4
32228,"SO#32228 Chevron #TBD Tukwila, WA FMD6CTS3-GSW-C1_C2_PVSPS82-UD-CRCH-1.xlsx",David Malik,26220 116th Ave SE.,Kent,WA,98030,8/10/2023,David Malik,26220 116th Ave SE.,Kent,WA,98030,Chevron,,,,14415 Tukwila Int Blvd.,Tukwila,WA,Washington,98168,FALSE,,,,,,,,,PVCU-POS-PSPT,3.05,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
32229,"SO#32229 Chevron #TBD Central Ave North Kent, WA FMD6CTS3-GSW-C1_C2_PVSPS82-UD-CRCH-1.xlsx",David Malik,26220 116th Ave SE.,Kent,WA,98030,8/10/2023,David Malik,26220 116th Ave SE.,Kent,WA,98030,Chevron,,,,"1208 Central Ave, North",Kent,WA,Washington,98038,FALSE,,,,,,,,,PVCU-POS-PSPT,3.05,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
32230,"SO#32230 Chevron #TBD Auburn, WA FMD6CTS3-GSW-C1_C2_PVSPS61X41-D3-CRCH-4.xlsx",David Malik,26220 116th Ave SE.,Kent,WA,98030,8/29/2023,David Malik,26220 116th Ave SE.,Kent,WA,98030,Chevron,,,,31980 Military Rd. South,Auburn,WA,Washington,98001,TRUE,10/24/2023,SignResource,0,SMD2,Same,LEDs circuit out,Display,Cosmetic,PVCU-POS-PSPT,3.05,10/24/2023,52,72,62,2.5,44.5,0,7.9,5.5
32231,"SO#32231 West Haven Citgo #14253084 West Haven, CT FMD12SEP-GSR-GSG-DP_PVSPS82X62-UDCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,8/30/2023,SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,Citgo,West Haven,,14253084,540 Berby Ave.,West Haven,CT,Connecticut,6516,TRUE,5/9/2025,Station Glo,0,SMD2,Same,Part Failure,Communication,Other,PVCU-POS-PSPT,3.05,5/9/2025,46,66,56,3.5,66.3,0,8.7,6.1
32231,"SO#32231 West Haven Citgo #14253084 West Haven, CT FMD12SEP-GSR-GSG-DP_PVSPS82X62-UDCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,8/30/2023,SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,Citgo,West Haven,,14253084,540 Berby Ave.,West Haven,CT,Connecticut,6516,TRUE,5/16/2025,Sams food stores - Erica Flores,0,SMD2,Same,Physical Damage,Accessory,Other,PVCU-POS-PSPT,3.05,5/16/2025,46,66,56,3.5,66.3,0,8.7,6.1
70222,"SO#70222 Citgo Southern Store #36372424 Shelby, NC FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/2/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Southern Store,,36372424,400 W. Dixon Blvd,Shelby,NC,North Carolina,28152,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70223,"SO#70223 Citgo Big Apple #23673003 Portsmouth, NH FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/2/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Big Apple,,23673003,800 Lafayette Rd.,Portsmouth,NH,New Hampshire,3801,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,4.6,66.6,0,11.5,9.5
70224,"SO#70224 Citgo Lem's Korner #15962010 Athens, TN FMD14SEP3-GSR_GSG_PVSPS42-UD-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/2/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Lem's Korner,,15962010,1405 Decatur Pike,Athens,TN,Tennessee,37303,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.1,60.8,0,9.8,10
70225,"SO#70225 Citgo Reds Palermo Market #23971078 Fulton, NY FMD8SEP2_PVSPS21-W1-3.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Reds Palermo Market,,23971078,4086 State Route 3,Fulton,NY,New York,13069,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70226,"SO#70226 Citgo #11901002 Wilkesboro, NC FMD12SEP3-GSR_PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/4/2023,,,,,,Citgo,,,11901002,1400 W. D. St. North,Wilkesboro,NC,North Carolina,28659,FALSE,,,,,,,,,PVCUPOS-VFON,3.05,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70227,"SO#70227 Citgo #14183003 Moretown, VT FMD18SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/4/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,14183003,114 Vt. Route 100 S.,Moretown,VT,Vermont,5660,FALSE,,,,,,,,,,,7/5/2025,70,90,80,2.5,60.3,0,8.1,10.2
70228,"SO#70228 Citgo #18654042 Dalzell, SC PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/4/2023,,,,,,Citgo,,,18654042,3909 Camden Hwy,Dalzell,SC,South Carolina,29040,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,70,90,80,3.4,70,0,12.2,11.2
70229,"SO#70229 Citgo 7 Days Food Store #14247101 Largo, FL FMD18SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/8/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,7 days Food Store,,14247101,11561 Walsingham Rd.,Largo,FL,Florida,33778,FALSE,,,,,,,,,PVCU-POS-PSPT,3.05,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
70230,"SO#70230 Poplar Grove Citgo #13690072 Burnsville, NC FMD18SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/8/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Poplar Grove,,13690072,3861 NC 80,Burnsville,NC,North Carolina,28714,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70231,"SO#70231 Citgo OM Express #11901001 Wilkesboro, NC FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,OM Express,,11901001,410 Elkin Hwy North,Wilkesboro,NC,North Carolina,28659,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70232,"SO#70232 Fair Oaks Citgo #14283014 Middletown, NY - FMD16SEP3-GSR-GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Fair Oaks,,14283014,280 Bloomingburg Rd.,Middletown,NY,New York,10940,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70233,"SO#70233 Citgo Phil's Super Variety and Grill #24389102 Monmouth, ME FMD16SEP3-GSR_PVSPS42-UP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Phil's Super Variety and Grill,,24389102,912 US Route 202 North,Monmouth,ME,Maine,4265,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,65,85,75,5.1,84.2,0,7.5,10.5
70234,"SO#70234 Citgo #36372395 Chesnee, SC FMD24SEP3-GSR_PVSP42XS22-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,36372398,1030 S. Alabama Ave.,Chesnee,SC,South Carolina,29323,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,3.4,70,0,12.2,11.2
70235,"SO#70235 Citgo #24389161 Hermon, ME FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,24389161,4 Billings Rd.,Hermon,ME,Maine,4401,TRUE,,,0,,,,,,PVCU-POS-PSPT,3.05,7/5/2025,65,85,75,5.1,84.2,0,7.5,10.5
70236,"SO#70236 Citgo #36372394 Blacksburg, SC FMD30SEP3-GSR_PVSPS42X22-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,36372394,1326 Blacksburg Hwy,Blacksburg,SC,South Carolina,29702,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,3.4,70,0,12.2,11.2
70237,"SO#70237 Citgo #11722384 Waukegan, IL FMD24SEP3-GSR_FMD12SEP3-GSR_PVSP42S22-U-CH-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,11722384,673 N. Lewis Ave,Waukegan,IL,Illinois,60085,FALSE,,,,,,,,,PVCU-POS-PSPT,3.05,7/5/2025,70,90,80,4.2,63.4,0,8.1,12
70238,SO#70238 Citgo #15060103 Robbins NC FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,15060103,220 S. NC 750 Hwy,Robbins,NC,North Carolina,27325,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70239,"SO#70239 Citgo Stop N Go #30742008 Lake City, FL FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/15/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Stop N Go,,30742008,801 NW Lake Jeffery Rd.,Lake City,FL,Florida,32055,FALSE,,,,,,,,,PVCU-POS-PSPT,3.05,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
70240,"SO#70240 Citgo #11955095 Gary, IN FMD16SEP3-GSR_PVSP63-UMP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/15/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,11955095,31499 Grant St.,Gary,IN,Indiana,46408,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,3.4,65.3,0,11.3,11.8
70241,"SO#70241 Happy Shopper Citgo #11775056 Williamsburg, VA FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/15/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Happy Shopper,,11775056,8934 Pocahontas Trl.,Williamsburg,VA,Virginia,23185,TRUE,10/18/2023,Superior Signs,1,SMD2,Same,Bag Order - Missing information,Communication,Site Down,PVCU-POS-VFON,3.05,10/18/2023,52,72,62,2.3,48,0,9.7,4.1
70242,"SO#70242 Citgo #11793013 Mahopac, NY FMD20SEP3-GSR_12SEP3-GSR_PVSPS42-U-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/22/2023,,,,,,Citgo,,,11793013,634 Route 6,Mahopac,NY,New York,10541,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
70243,"SO#70243 Citgo Food Mart #23938119 Orangeville, PA FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/22/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Food Mart,,23938119,216 Main St.,Orangeville,PA,Pennsylvania,17859,FALSE,,,,,,,,,PVCU-POS-KIT,3.05,7/5/2025,70,90,80,3.5,75.7,0,8.5,11.5
70244,"SO#70244 Citgo #23657087 Whitehouse Station, NJ FMD14SEP3-GSR-GSG_PVSPS63-UD-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/23/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,23657087,413 US Hwy 22E,Whitehouse Station,NJ,New Jersey,8889,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
70245,"SO#70245 Citgo Florida Discount #18861126 - Baton rouge, LA - FMD16SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/24/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Flordia Discount,,18861126,14869 Florida Blvd.,Baton rouge,LA,Louisiana,70819,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,80,100,90,2.3,64.2,0,15,10.5
70246,"SO#70246 DJ's Country Market Citgo #14247182 Ringgold, GA FMD12SEP3-GSR PVSPS42-UW-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/24/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,DJ's Country Market,,14247182,3 Notch Rd.,Ringgold,GA,Georgia,30736,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
70247,"SO#70247 Skipez Site #15812188 Mount Carmel, TN FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/25/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Skipez Convenience Market,,15812188,106 Main St West.,Mount Carmel,TN,Tennessee,37645,TRUE,12/22/2023,TBD,0,SMD2,Same,Bag Order - Missing information,Communication,Site Down,PVCU-POS-PSPT,3.05,12/22/2023,28,48,38,1.3,52,14,14.8,7.6
70247,"SO#70247 Skipez Site #15812188 Mount Carmel, TN FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/25/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Skipez Convenience Market,,15812188,106 Main St West.,Mount Carmel,TN,Tennessee,37645,TRUE,5/28/2025,Snyder Signs,0,SMD2,Same,Part Failure,Communication,Other,PVCU-POS-VFON,3.05,5/28/2025,46,66,56,5.9,49.3,0,9.2,6.2
70248,"SO#70248 Anson Mart Citgo #16767123 Wadesboro, NC FMD30SEP3-GSR_PVSPS22-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/25/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Anson Mart,,16767123,1250 E. Caswell St.,Wadesboro,NC,North Carolina,28170,TRUE,11/17/2023,Total Image Solutions,0,SMD2,Same,Bag Order - Missing information,Display,Panel Out,PVCU-POS-VFON,3.04,11/17/2023,52,72,62,1,67.7,0,11.9,4
70249,"SO#70249 Alex Citgo Food Mart #12531011 Greensboro, NC FMD18SEP3-GSR_GSG_PVSPS21-NRC-D1-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/25/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Alex Food Mart,,12531011,6324 W. Market St.,Greensboro,NC,North Carolina,27409,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70250,"SO#70250 Sixers 83 Citgo #11955172 - Highland, IN FMD8SEP2-GSR_PVSP82X62-UMP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/28/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Sixers 83,,11955172,8317 Kennedy Ave.,Highland,IN,Indiana,46322,FALSE,,,,,,,,,PVCU-POS-VFON,3.05,7/5/2025,70,90,80,3.4,65.3,0,11.3,11.8
70251,"SO#70251 67 Hardware Citgo #11901004 Joensville, NC FMD12SEP3-GSR_GSG_PVSPS21-NRC-D1-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/28/2023,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,67 Hardware,,11901004,1824 NC HWY 67,Jonesville,NC,North Carolina,28642,TRUE,8/20/2024,K&D Sign,0,SMD2,Same,Bag Order - Missing information,Display,Panel Out,PVCU-POS-VFON,3.05,8/20/2024,70,90,80,4.6,83.4,0,14.1,11.7
